id,email,name,website,amenity,building,shop,tourism,information,addr:full,tags_search,additional_information,geometry,sentence,gml_id,interpreted_type,mid_labels,bosserhof_class,short_reason
190899117,,,,parking_space,,,,,,,parking: surface,"POLYGON ((10.797676086425781 52.43450164794922, 10.797712326049805 52.434505462646484, 10.797722816467285 52.43446350097656, 10.797687530517578 52.4344596862793, 10.797676086425781 52.43450164794922))",Amenity: parking_space. Additional information: parking: surface.,190899117,surface parking space,[],,"The POI is tagged amenity=parking_space with parking=surface, indicating an outdoor parking area rat"
1480518260,,Nasser Weg - Stern,,,,,information,guidepost,,ele 585 hiking yes mtb yes,bicycle: yes,POINT (10.34139633178711 51.72356414794922),Nasser Weg - Stern. Tourism: information; Information: guidepost. Additional information: bicycle: yes. Additional tags: ele 585 hiking yes mtb yes.,1480518260,Trail guidepost,[],,The OSM tags tourism=information and information=guidepost indicate this is an outdoor trail marker 
4876110705,,Bike and Barbecue,https://www.bike-and-bbq.de,,,bicycle,,,,,,POINT (10.604501724243164 52.0333366394043),Bike and Barbecue. Website: https://www.bike-and-bbq.de. Shop: bicycle.,4876110705,Bicycle shop,"['retail_non_daily', 'errands', 'work']",retail (small-scale),The OSM tag shop=bicycle and the name “Bike and Barbecue” indicate a specialty bicycle retail outlet
760757061,,,,bench,,,,,,backrest yes material wood,,POINT (10.318268775939941 51.78479766845703),Amenity: bench. Additional tags: backrest yes material wood.,760757061,wooden bench with backrest,[],,The feature is an outdoor bench (amenity=bench) and not an enterable building or facility. It serves
540444329,,Lesser Dorfladen,,,,convenience,,,"Bereler Straße, 14, Salzgitter, 38228",addr suburb lesse,,POINT (10.256124496459961 52.16239547729492),"Lesser Dorfladen. Shop: convenience. Address: Bereler Straße, 14, Salzgitter, 38228. Additional tags: addr suburb lesse.",540444329,Convenience store,"['retail_daily', 'errands', 'work']",retail (small-scale),The OSM tag shop=convenience and the name “Lesser Dorfladen” indicate a small daily‐needs grocery st
45398768,,Big Mama's Diner,https://mamasdiner.eu/,fast_food,commercial,,,,"Mittelweg, 55, Braunschweig, 38106",cuisine burger sandwich pizza delivery yes diet vegan no diet vegetarian yes outdoor seating yes takeaway yes wheelchair yes,,"POLYGON ((10.528133392333984 52.284427642822266, 10.528118133544922 52.28451156616211, 10.528423309326172 52.28453063964844, 10.528438568115234 52.284446716308594, 10.528133392333984 52.284427642822266))","Big Mama's Diner. Website: https://mamasdiner.eu/. Amenity: fast_food; Building: commercial. Address: Mittelweg, 55, Braunschweig, 38106. Additional tags: cuisine burger sandwich pizza delivery yes diet vegan no diet vegetarian yes outdoor seating yes takeaway yes wheelchair yes.",45398768,Big Mama’s Diner (fast-food restaurant),"['leisure', 'meetup', 'work']",restaurants / gastronomy,"This is an amenity=fast_food building labeled commercial, clearly a dine-in/takeaway restaurant serv"
5731800170,,Zahnarzt Irmer,,dentist,,,,,"Goslarsche Straße, 17, Bad Harzburg, 38667",check date opening hours 2025 09 29 fax 49 5322 553702 healthcare dentist opening hours signed no,,POINT (10.55851936340332 51.879207611083984),"Zahnarzt Irmer. Amenity: dentist. Address: Goslarsche Straße, 17, Bad Harzburg, 38667. Additional tags: check date opening hours 2025 09 29 fax 49 5322 553702 healthcare dentist opening hours signed no.",5731800170,Dental practice,"['errands', 'business', 'work']",customer-oriented services,The OSM tag amenity=dentist and the name “Zahnarzt Irmer” clearly identify this as a dentist’s offic
303757425,,,,parking,,,,,,,,"POLYGON ((11.024670600891113 52.2208251953125, 11.024517059326172 52.220703125, 11.024504661560059 52.22068405151367, 11.024656295776367 52.22066116333008, 11.02468490600586 52.220680236816406, 11.024755477905273 52.22066116333008, 11.02485466003418 52.22074508666992, 11.024670600891113 52.2208251953125))",Amenity: parking.,303757425,Parking area,[],,"The OSM tag amenity=parking indicates a parking facility, which is an outdoor infrastructure for veh"
9988780802,,,,waste_basket,,,,,,check date 2023 11 27 material metal waste trash,,POINT (10.52802848815918 52.21574020385742),Amenity: waste_basket. Additional tags: check date 2023 11 27 material metal waste trash.,9988780802,Waste basket (outdoor amenity),[],,"The OSM tags indicate amenity=waste_basket, material=metal, waste=trash, and a maintenance check dat"
13365274397,,Stationsmale ・ Fronleichnamsfest,,,,,information,board,,,,POINT (10.12740707397461 51.888999938964844),Stationsmale ・ Fronleichnamsfest. Tourism: information; Information: board.,13365274397,tourist information board,[],,The OSM tags tourism=information and information=board indicate this is an outdoor information sign.
12697148853,,,,bench,,,,,,,,POINT (10.643197059631348 52.32265853881836),Amenity: bench.,12697148853,bench,[],,The OSM tag amenity=bench describes an outdoor seating object rather than an enterable building or d
466921077,,CLASSIC,,fuel,roof,,,,"Harztor, 24",brand classic brand wikidata q33127117 brand wikipedia de classic tankstellen fuel diesel yes fuel e10 yes fuel octane 95 yes fuel octane 98 yes layer 1,,"POLYGON ((10.008577346801758 51.70661163330078, 10.008744239807129 51.70663833618164, 10.008787155151367 51.70652770996094, 10.00875473022461 51.70652389526367, 10.008748054504395 51.70654296875, 10.008641242980957 51.70652389526367, 10.008614540100098 51.706520080566406, 10.008577346801758 51.70661163330078))","CLASSIC. Amenity: fuel; Building: roof. Address: Harztor, 24. Additional tags: brand classic brand wikidata q33127117 brand wikipedia de classic tankstellen fuel diesel yes fuel e10 yes fuel octane 95 yes fuel octane 98 yes layer 1.",466921077,Classic fuel station canopy (fuel pumps under a roof),[],,"The OSM tags indicate amenity=fuel with building=roof, meaning only a canopy structure over fuel pum"
1462007770,,,,parking_space,,,,,,,,"POLYGON ((9.99752140045166 51.69292068481445, 9.997485160827637 51.69292449951172, 9.997464179992676 51.692874908447266, 9.997499465942383 51.69287109375, 9.99752140045166 51.69292068481445))",Amenity: parking_space.,1462007770,Parking space,[],,The OSM tag amenity=parking_space describes an outdoor parking facility rather than an enterable bui
675207889,,,,shelter,,,,,,shelter type public transport,,"POLYGON ((10.478646278381348 51.909912109375, 10.478604316711426 51.9099006652832, 10.478594779968262 51.909915924072266, 10.478636741638184 51.90992736816406, 10.478646278381348 51.909912109375))",Amenity: shelter. Additional tags: shelter type public transport.,675207889,Public transport shelter,[],,The OSM tags amenity=shelter with shelter_type=public_transport identify a weather shelter at a bus 
116557912,,Kindergarten Dankeskirche,,kindergarten,,,,,"Elsa-Brändström-Straße, 1, Braunschweig, 38108",,,"POLYGON ((10.536323547363281 52.3069953918457, 10.536341667175293 52.30696487426758, 10.53638744354248 52.306888580322266, 10.53648853302002 52.30669403076172, 10.5358247756958 52.30656433105469, 10.535781860351562 52.30664825439453, 10.53565502166748 52.30662536621094, 10.535183906555176 52.30654525756836, 10.535102844238281 52.30670166015625, 10.535079002380371 52.30674362182617, 10.535679817199707 52.306861877441406, 10.536029815673828 52.30693435668945, 10.536084175109863 52.30694580078125, 10.536323547363281 52.3069953918457))","Kindergarten Dankeskirche. Amenity: kindergarten. Address: Elsa-Brändström-Straße, 1, Braunschweig, 38108.",116557912,Kindergarten Dankeskirche,"['childcare', 'work']",kindergartens,The OSM tag amenity=kindergarten and the name 'Kindergarten Dankeskirche' clearly indicate this is a
626026942,,,,hunting_stand,,,,,,,,POINT (10.157346725463867 51.76959228515625),Amenity: hunting_stand.,626026942,Hunting stand,[],,"The feature is tagged amenity=hunting_stand, which denotes an outdoor hunting blind or elevated stan"
42435762,,PreZero,,recycling,,,,,"Schildenstraße, 21",operator wikidata q2464062 recycling garden waste yes recycling green waste yes recycling paper yes recycling scrap metal yes recycling type centre,,"POLYGON ((10.060694694519043 52.60794448852539, 10.06165885925293 52.60790252685547, 10.061321258544922 52.606990814208984, 10.060550689697266 52.607078552246094, 10.060694694519043 52.60794448852539))","PreZero. Amenity: recycling. Address: Schildenstraße, 21. Additional tags: operator wikidata q2464062 recycling garden waste yes recycling green waste yes recycling paper yes recycling scrap metal yes recycling type centre.",42435762,Recycling centre (public waste disposal site),['errands'],"Yards, depots, storage areas, construction yards","The OSM tags (amenity=recycling, recycling_type=centre) and mention of multiple drop-off streams (ga"
10283118287,,,,recycling,,,,,,check date recycling 2025 03 04 recycling green waste yes recycling type container,,POINT (10.556540489196777 52.25822830200195),Amenity: recycling. Additional tags: check date recycling 2025 03 04 recycling green waste yes recycling type container.,10283118287,Green waste recycling container,[],,The OSM tags describe an outdoor recycling container for green waste (amenity=recycling; recycling:g
6370765587,,Amazon,,parcel_locker,,,,,,brand amazon locker brand wikidata q16974764 brand wikipedia en amazon locker check date 2024 05 16 parcel locker type cabinet parcel mail in no parcel pickup yes,,POINT (10.544734954833984 52.258277893066406),Amazon. Amenity: parcel_locker. Additional tags: brand amazon locker brand wikidata q16974764 brand wikipedia en amazon locker check date 2024 05 16 parcel locker type cabinet parcel mail in no parcel pickup yes.,6370765587,Amazon parcel locker,[],,The POI is an Amazon parcel locker (amenity=parcel_locker) – an outdoor locker cabinet for parcel pi
173524495,,Friedhof Jerstedt,,grave_yard,,,,,,,,"POLYGON ((10.384593963623047 51.953678131103516, 10.38440227508545 51.953128814697266, 10.383380889892578 51.95325469970703, 10.383600234985352 51.954376220703125, 10.38425064086914 51.95431137084961, 10.384162902832031 51.9537467956543, 10.384593963623047 51.953678131103516))",Friedhof Jerstedt. Amenity: grave_yard.,173524495,cemetery (graveyard),[],,The OSM tag amenity=grave_yard indicates an outdoor cemetery. This is not an enterable building or s
2664647341,,,,waste_basket,,,,,,,,POINT (10.583779335021973 52.51384353637695),Amenity: waste_basket.,2664647341,Waste basket,[],,The OSM tag amenity=waste_basket refers to a small outdoor object (trash can) rather than an enterab
5940863286,,Deutsche Post,,post_box,,,,,,check date 2025 05 29 collection times mo sa 09 00,,POINT (10.018705368041992 52.490455627441406),Deutsche Post. Amenity: post_box. Additional tags: check date 2025 05 29 collection times mo sa 09 00.,5940863286,Post box,[],,"The OSM tag amenity=post_box indicates this is a standalone mail drop box (outdoor infrastructure), "
2414198636,,AMORIS,,,,funeral_directors,,,,check date opening hours 2025 06 17 wheelchair limited,,POINT (10.527016639709473 52.26832962036133),AMORIS. Shop: funeral_directors. Additional tags: check date opening hours 2025 06 17 wheelchair limited.,2414198636,Funeral directors (funeral home),"['errands', 'business', 'work']",customer-oriented services,The OSM tag shop=funeral_directors and the name “AMORIS” indicate this is a funeral directors’ offic
10283118261,,,,bench,,,,,,backrest yes material wood,,POINT (10.558113098144531 52.25788497924805),Amenity: bench. Additional tags: backrest yes material wood.,10283118261,public bench,[],,The OSM tags indicate amenity=bench with backrest and wood material. This is an outdoor seating obje
13204804580,,E Mensa,http://www.sw-bs.de/wolfenbuettel/essen,canteen,yes,,,,"Salzdahlumer Straße, 46/48, Wolfenbüttel, 38302",air conditioning yes brewery no check date 2025 11 04 check date diet gluten free 2025 11 04 description mensa für studenten und besucher diet gluten free yes diet halal yes diet vegan yes diet vegetarian yes indoor seating yes internet access fee students outdoor seating no payment account cards yes payment cards yes payment cash yes payment contactless yes payment credit cards yes payment debit cards yes payment visa yes payment visa debit yes payment visa electron yes reservation no smoking no surveillance indoor toilets yes toilets wheelchair yes wheelchair yes,bar: no; internet_access: wlan,POINT (10.549288749694824 52.17611312866211),"E Mensa. Website: http://www.sw-bs.de/wolfenbuettel/essen. Amenity: canteen; Building: yes. Address: Salzdahlumer Straße, 46/48, Wolfenbüttel, 38302. Additional information: bar: no; internet_access: wlan. Additional tags: air conditioning yes brewery no check date 2025 11 04 check date diet gluten free 2025 11 04 description mensa für studenten und besucher diet gluten free yes diet halal yes diet vegan yes diet vegetarian yes indoor seating yes internet access fee students outdoor seating no payment account cards yes payment cards yes payment cash yes payment contactless yes payment credit cards yes payment debit cards yes payment visa yes payment visa debit yes payment visa electron yes reservation no smoking no surveillance indoor toilets yes toilets wheelchair yes wheelchair yes.",13204804580,University canteen (Mensa),"['leisure', 'meetup', 'work']",restaurants / gastronomy,The OSM tags (amenity=canteen; building=yes) and the description “Mensa für Studenten und Besucher” 
